,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
0,1695809609010,-0.7080078,0.34570312,-0.6484375,-0.3125,-0.9375,-0.25,0.0,0.0,0.0
1,1695809609069,-0.7236328,0.34375,-0.6484375,-0.53125,-0.8125,-0.1875,0.0,0.0,0.0
2,1695809609098,-0.71875,0.34960938,-0.640625,-0.3125,-0.75,-0.1875,0.0,0.0,0.0
3,1695809609128,-0.7216797,0.3515625,-0.6484375,-0.0625,-0.5,-0.0625,0.0,0.0,0.0
4,1695809609189,-0.7089844,0.3564453,-0.6347656,-0.0625,-0.5625,-0.25,0.0,0.0,0.0
5,1695809609218,-0.7207031,0.34960938,-0.6513672,0.0,0.0,-0.25,-47.6875,6.625,-176.75
6,1695809609248,-0.71484375,0.34472656,-0.6503906,0.1875,-0.25,-0.4375,0.0,0.0,0.0
7,1695809609308,-0.7158203,0.35351562,-0.6503906,0.0,0.0625,-0.1875,0.0,0.0,0.0
8,1695809609339,-0.71972656,0.35058594,-0.6455078,-0.125,-0.5,-0.25,0.0,0.0,0.0
9,1695809609369,-0.71875,0.3486328,-0.640625,-0.125,-0.375,-0.1875,0.0,0.0,0.0
10,1695809609458,-0.71777344,0.3408203,-0.6484375,0.0625,-0.3125,-0.0625,0.0,0.0,0.0
11,1695809609460,-0.7138672,0.35546875,-0.64746094,0.4375,0.0625,0.125,0.0,0.0,0.0
12,1695809609488,-0.7158203,0.35058594,-0.64941406,0.3125,0.21875,0.0625,0.0,0.0,0.0
13,1695809609548,-0.71484375,0.34765625,-0.6298828,0.3125,0.0,0.0,0.0,0.0,0.0
14,1695809609578,-0.7285156,0.34472656,-0.6425781,0.125,0.1875,0.0,0.0,0.0,0.0
15,1695809609608,-0.7158203,0.34765625,-0.6484375,0.375,0.65625,-0.1875,0.0,0.0,0.0
16,1695809609672,-0.7158203,0.34960938,-0.65527344,-0.1875,-0.1875,-0.25,0.0,0.0,0.0
17,1695809609702,-0.7158203,0.34570312,-0.6435547,-0.34375,0.0,0.125,-47.6875,5.4375,-177.625
18,1695809609730,-0.71875,0.3515625,-0.64941406,0.5625,-0.125,0.0625,0.0,0.0,0.0
19,1695809609791,-0.7109375,0.3564453,-0.6425781,0.625,-0.3125,-0.0625,0.0,0.0,0.0
20,1695809609821,-0.71484375,0.34375,-0.6308594,0.125,0.1875,0.3125,0.0,0.0,0.0
21,1695809609850,-0.71777344,0.35546875,-0.6425781,0.0,0.0625,0.125,0.0,0.0,0.0
22,1695809609914,-0.71777344,0.3544922,-0.6503906,0.375,0.34375,-0.0625,0.0,0.0,0.0
23,1695809609941,-0.71875,0.3515625,-0.6425781,0.875,0.65625,-0.25,0.0,0.0,0.0
24,1695809609970,-0.7080078,0.34179688,-0.6533203,0.3125,0.1875,-0.125,0.0,0.0,0.0
25,1695809610032,-0.7207031,0.35351562,-0.66015625,0.6875,0.59375,0.0,0.0,0.0,0.0
26,1695809610061,-0.7167969,0.34765625,-0.64941406,0.5625,0.125,-0.0625,0.0,0.0,0.0
27,1695809610089,-0.7080078,0.35546875,-0.6357422,0.25,0.34375,0.0625,0.0,0.0,0.0
28,1695809610149,-0.72265625,0.3564453,-0.6425781,0.75,0.21875,0.0,0.0,0.0,0.0
29,1695809610180,-0.7080078,0.3408203,-0.6435547,0.5625,0.28125,-0.0625,0.0,0.0,0.0
30,1695809610210,-0.7080078,0.34277344,-0.6455078,-0.1875,0.34375,0.1875,-48.75,5.875,-177.0625
31,1695809610273,-0.71777344,0.3515625,-0.64746094,0.25,-0.125,-0.1875,0.0,0.0,0.0
32,1695809610301,-0.71777344,0.3515625,-0.65234375,0.1875,0.28125,-0.0625,0.0,0.0,0.0
33,1695809610331,-0.7138672,0.34765625,-0.6513672,0.0625,0.0,-0.0625,0.0,0.0,0.0
34,1695809610390,-0.7109375,0.34570312,-0.65527344,0.25,0.0,0.0,0.0,0.0,0.0
35,1695809610425,-0.71777344,0.35351562,-0.6435547,0.125,0.0,-0.1875,0.0,0.0,0.0
36,1695809610450,-0.7158203,0.3486328,-0.6533203,-0.1875,-0.3125,0.0,0.0,0.0,0.0
37,1695809610540,-0.7128906,0.35351562,-0.6582031,0.4375,-0.0625,-0.125,0.0,0.0,0.0
38,1695809610570,-0.70703125,0.3486328,-0.6503906,0.1875,0.125,-0.3125,0.0,0.0,0.0
39,1695809610572,-0.7158203,0.34960938,-0.6542969,-0.125,-0.375,-0.25,0.0,0.0,0.0
40,1695809610630,-0.71484375,0.3466797,-0.64941406,-0.0625,-0.3125,-0.0625,0.0,0.0,0.0
41,1695809610667,-0.71191406,0.34570312,-0.63671875,0.125,-0.125,-0.1875,0.0,0.0,0.0
42,1695809610696,-0.7128906,0.35351562,-0.64746094,0.25,-0.0625,0.0,-49.375,7.25,-177.375
43,1695809610749,-0.70410156,0.3466797,-0.64453125,0.125,-0.125,-0.0625,0.0,0.0,0.0
44,1695809610777,-0.7158203,0.35546875,-0.64453125,0.0625,0.0625,-0.25,0.0,0.0,0.0
45,1695809610808,-0.703125,0.34960938,-0.64746094,-0.0625,-0.125,-0.125,0.0,0.0,0.0
46,1695809610868,-0.7138672,0.34570312,-0.66015625,0.5,0.28125,-0.25,0.0,0.0,0.0
47,1695809610899,-0.70996094,0.34570312,-0.64453125,0.1875,0.34375,0.0,0.0,0.0,0.0
48,1695809610929,-0.7158203,0.3544922,-0.65625,0.125,0.0625,-0.25,0.0,0.0,0.0
49,1695809610989,-0.70703125,0.3486328,-0.6582031,0.1875,0.53125,-0.25,0.0,0.0,0.0
50,1695809611021,-0.7089844,0.34472656,-0.6689453,-0.3125,-0.125,-0.0625,0.0,0.0,0.0
51,1695809611052,-0.7128906,0.3544922,-0.64746094,-0.125,-0.1875,-0.1875,0.0,0.0,0.0
52,1695809611110,-0.7158203,0.35058594,-0.65527344,0.125,-0.125,0.0625,0.0,0.0,0.0
53,1695809611140,-0.7128906,0.3466797,-0.6542969,0.5,-0.0625,-0.125,0.0,0.0,0.0
54,1695809611172,-0.7109375,0.34277344,-0.6435547,0.0625,0.1875,-0.3125,0.0,0.0,0.0
55,1695809611232,-0.7158203,0.3466797,-0.65625,0.0,-0.0625,-0.125,-48.0,5.875,-177.0625
56,1695809611292,-0.7089844,0.3466797,-0.6582031,0.125,0.0625,-0.25,0.0,0.0,0.0
57,1695809611295,-0.7080078,0.35351562,-0.6435547,0.5625,0.1875,-0.375,0.0,0.0,0.0
58,1695809611352,-0.7128906,0.34960938,-0.6484375,0.5,0.1875,-0.1875,0.0,0.0,0.0
59,1695809611382,-0.7089844,0.34277344,-0.6533203,0.375,0.21875,0.0625,0.0,0.0,0.0
60,1695809611409,-0.70214844,0.35058594,-0.6484375,0.25,0.1875,-0.25,0.0,0.0,0.0
61,1695809611471,-0.70703125,0.34765625,-0.65234375,-0.3125,-0.125,-0.1875,0.0,0.0,0.0
62,1695809611501,-0.7001953,0.34375,-0.6435547,0.1875,0.125,-0.0625,0.0,0.0,0.0
63,1695809611529,-0.71484375,0.34179688,-0.6435547,0.25,-0.25,-0.25,0.0,0.0,0.0
64,1695809611590,-0.7080078,0.3486328,-0.6542969,0.125,-0.0625,0.0,0.0,0.0,0.0
65,1695809611619,-0.71484375,0.3466797,-0.66015625,0.0,-0.125,-0.125,0.0,0.0,0.0
66,1695809611648,-0.7109375,0.3544922,-0.64941406,-0.1875,-0.5,-0.1875,0.0,0.0,0.0
67,1695809611710,-0.7167969,0.35253906,-0.6591797,0.125,-0.125,0.125,-46.8125,6.0625,-177.1875
68,1695809611739,-0.7080078,0.34277344,-0.64453125,0.3125,-0.125,-0.1875,0.0,0.0,0.0
69,1695809611831,-0.70996094,0.34960938,-0.6582031,0.0,0.125,-0.25,0.0,0.0,0.0
70,1695809611838,-0.7158203,0.34960938,-0.66503906,0.1875,-0.0625,-0.3125,0.0,0.0,0.0
71,1695809611860,-0.71484375,0.3486328,-0.6582031,0.0625,0.0,-0.1875,0.0,0.0,0.0
72,1695809611889,-0.7060547,0.34472656,-0.64941406,0.3125,0.125,0.0,0.0,0.0,0.0
73,1695809611950,-0.70703125,0.35253906,-0.64453125,0.375,0.28125,-0.0625,0.0,0.0,0.0
74,1695809611980,-0.71191406,0.35351562,-0.63671875,0.1875,-0.125,0.0,0.0,0.0,0.0
75,1695809612010,-0.71777344,0.34570312,-0.65625,0.125,0.21875,0.0625,0.0,0.0,0.0
76,1695809612072,-0.7050781,0.34960938,-0.6503906,-0.1875,-0.125,-0.1875,0.0,0.0,0.0
77,1695809612101,-0.70996094,0.35351562,-0.6640625,-0.1875,-0.125,-0.1875,0.0,0.0,0.0
78,1695809612130,-0.71972656,0.3515625,-0.6640625,0.0625,0.0625,-0.1875,0.0,0.0,0.0
79,1695809612192,-0.7060547,0.34472656,-0.65625,0.125,-0.25,0.125,0.0,0.0,0.0
80,1695809612220,-0.7080078,0.34960938,-0.6533203,-0.0625,-0.375,0.0,-48.0,4.8125,-175.6875
81,1695809612251,-0.70410156,0.3466797,-0.6533203,-0.375,-0.4375,0.0,0.0,0.0,0.0
82,1695809612313,-0.7207031,0.3544922,-0.66308594,-0.125,-0.25,0.0625,0.0,0.0,0.0
83,1695809612341,-0.7128906,0.34765625,-0.6582031,0.0,-0.125,0.0,0.0,0.0,0.0
84,1695809612370,-0.70996094,0.34570312,-0.65625,-0.0625,0.125,0.0625,0.0,0.0,0.0
85,1695809612429,-0.7167969,0.35058594,-0.6484375,0.0625,0.0625,-0.25,0.0,0.0,0.0
86,1695809612459,-0.7089844,0.34472656,-0.6513672,-0.1875,-0.125,-0.0625,0.0,0.0,0.0
87,1695809612522,-0.71777344,0.3486328,-0.6503906,-0.1875,-0.25,0.0625,0.0,0.0,0.0
88,1695809612552,-0.703125,0.3466797,-0.65527344,0.46875,0.375,0.0,0.0,0.0,0.0
89,1695809612583,-0.7060547,0.3466797,-0.6503906,0.0625,-0.1875,0.125,0.0,0.0,0.0
90,1695809612639,-0.7109375,0.3564453,-0.6542969,-0.125,0.0,0.21875,0.0,0.0,0.0
91,1695809612672,-0.7109375,0.35351562,-0.66308594,-0.0625,0.125,0.0,0.0,0.0,0.0
92,1695809612702,-0.7109375,0.34570312,-0.6582031,-0.125,-0.0625,-0.125,-47.6875,5.875,-177.625
93,1695809612761,-0.7089844,0.34570312,-0.64746094,0.0625,0.0625,-0.0625,0.0,0.0,0.0
94,1695809612822,-0.7060547,0.35058594,-0.6542969,0.0625,-0.0625,0.125,0.0,0.0,0.0
95,1695809612825,-0.7128906,0.35351562,-0.6669922,-0.125,-0.3125,0.0625,0.0,0.0,0.0
96,1695809612882,-0.70410156,0.34960938,-0.6611328,-0.1875,0.0,-0.0625,0.0,0.0,0.0
97,1695809612912,-0.7128906,0.34277344,-0.6533203,-0.3125,-0.4375,0.1875,0.0,0.0,0.0
98,1695809612942,-0.7128906,0.34765625,-0.64746094,0.0625,-0.1875,0.0625,0.0,0.0,0.0
99,1695809613001,-0.7060547,0.34765625,-0.65527344,-0.125,0.125,0.0625,0.0,0.0,0.0
100,1695809613031,-0.7167969,0.3515625,-0.6542969,-0.1875,-0.25,0.125,0.0,0.0,0.0
101,1695809613066,-0.70703125,0.35253906,-0.64941406,-0.0625,0.46875,-0.0625,0.0,0.0,0.0
102,1695809613121,-0.71191406,0.34472656,-0.6591797,-0.1875,-0.375,-0.0625,0.0,0.0,0.0
103,1695809613151,-0.71484375,0.34472656,-0.65722656,-0.1875,-0.1875,0.0625,0.0,0.0,0.0
104,1695809613183,-0.70703125,0.34570312,-0.65625,0.125,0.125,0.1875,0.0,0.0,0.0
105,1695809613242,-0.7089844,0.36132812,-0.6611328,0.0,-0.0625,0.125,-48.3125,5.875,-177.0625
106,1695809613271,-0.70703125,0.34960938,-0.65527344,-0.25,-0.1875,0.21875,0.0,0.0,0.0
107,1695809613301,-0.70410156,0.34765625,-0.65625,-0.1875,-0.125,0.1875,0.0,0.0,0.0
108,1695809613361,-0.7089844,0.34960938,-0.6455078,0.125,0.0,0.0,0.0,0.0,0.0
109,1695809613392,-0.7109375,0.34960938,-0.6533203,-0.375,-0.0625,0.0,0.0,0.0,0.0
110,1695809613419,-0.70996094,0.3466797,-0.6621094,0.0,0.1875,-0.0625,0.0,0.0,0.0
111,1695809613482,-0.7089844,0.3486328,-0.63964844,0.0625,-0.1875,0.0,0.0,0.0,0.0
112,1695809613511,-0.7089844,0.34960938,-0.6660156,-0.125,0.0,0.21875,0.0,0.0,0.0
113,1695809613570,-0.6982422,0.35546875,-0.6542969,-0.125,-0.0625,0.0625,0.0,0.0,0.0
114,1695809613600,-0.7089844,0.3544922,-0.65527344,0.0,-0.0625,0.1875,0.0,0.0,0.0
115,1695809613629,-0.703125,0.3564453,-0.65722656,-0.0625,0.0625,0.0625,0.0,0.0,0.0
116,1695809613660,-0.71484375,0.35742188,-0.6542969,-0.375,-0.125,0.125,0.0,0.0,0.0
117,1695809613721,-0.71875,0.35058594,-0.65625,0.125,-0.1875,0.0,-48.125,6.3125,-176.4375
118,1695809613751,-0.7109375,0.3515625,-0.6699219,-0.0625,0.0625,-0.1875,0.0,0.0,0.0
119,1695809613781,-0.70410156,0.3564453,-0.65527344,-0.3125,-0.1875,-0.0625,0.0,0.0,0.0
120,1695809613844,-0.71484375,0.3515625,-0.6484375,-0.1875,-0.375,-0.125,0.0,0.0,0.0
121,1695809613874,-0.7011719,0.35351562,-0.65527344,-0.1875,-0.125,0.0625,0.0,0.0,0.0
122,1695809613899,-0.7060547,0.35351562,-0.6503906,0.0625,-0.25,0.0,0.0,0.0,0.0
123,1695809613961,-0.7109375,0.35351562,-0.6582031,-0.1875,-0.25,0.125,0.0,0.0,0.0
124,1695809613993,-0.7158203,0.34570312,-0.6513672,-0.1875,-0.25,0.1875,0.0,0.0,0.0
125,1695809614020,-0.70996094,0.35253906,-0.65625,-0.25,-0.1875,0.1875,0.0,0.0,0.0
126,1695809614111,-0.70703125,0.3564453,-0.65527344,-0.25,-0.0625,0.0625,0.0,0.0,0.0
127,1695809614114,-0.7158203,0.35351562,-0.65625,-0.0625,-0.0625,-0.1875,0.0,0.0,0.0
128,1695809614145,-0.7138672,0.3544922,-0.6542969,0.0,0.0625,-0.25,0.0,0.0,0.0
129,1695809614202,-0.71191406,0.35546875,-0.64453125,-0.375,-0.4375,-0.125,0.0,0.0,0.0
130,1695809614232,-0.703125,0.3564453,-0.66015625,-0.1875,-0.1875,0.0,-48.125,7.375,-178.5625
131,1695809614261,-0.70214844,0.359375,-0.6435547,-0.1875,-0.25,-0.25,0.0,0.0,0.0
132,1695809614320,-0.7089844,0.35058594,-0.6611328,-0.625,-0.3125,0.0,0.0,0.0,0.0
133,1695809614352,-0.71484375,0.3544922,-0.6582031,-0.125,-0.125,0.40625,0.0,0.0,0.0
134,1695809614380,-0.7060547,0.3623047,-0.64746094,0.21875,0.125,0.34375,0.0,0.0,0.0
135,1695809614441,-0.69921875,0.34960938,-0.65234375,-0.0625,-0.0625,0.21875,0.0,0.0,0.0
136,1695809614469,-0.70703125,0.34765625,-0.65527344,0.0625,-0.1875,0.1875,0.0,0.0,0.0
137,1695809614501,-0.70410156,0.3486328,-0.6533203,0.0,-0.25,0.21875,0.0,0.0,0.0
138,1695809614563,-0.703125,0.3515625,-0.64746094,0.125,0.0,0.46875,0.0,0.0,0.0
139,1695809614592,-0.7138672,0.35742188,-0.6640625,0.125,-0.375,0.40625,0.0,0.0,0.0
140,1695809614621,-0.7011719,0.3544922,-0.6582031,-0.1875,-0.3125,0.46875,0.0,0.0,0.0
141,1695809614711,-0.7060547,0.3564453,-0.6640625,-0.0625,-0.1875,0.59375,0.0,0.0,0.0
142,1695809614714,-0.7001953,0.35253906,-0.6484375,-0.0625,-0.1875,0.40625,-48.625,6.0625,-177.5
143,1695809614739,-0.7138672,0.35058594,-0.6503906,0.0,-0.0625,0.21875,0.0,0.0,0.0
144,1695809614832,-0.71191406,0.34375,-0.6484375,-0.125,-0.0625,0.28125,0.0,0.0,0.0
145,1695809614834,-0.70996094,0.35742188,-0.64746094,-0.125,-0.125,0.34375,0.0,0.0,0.0
146,1695809614860,-0.71191406,0.3515625,-0.6582031,0.21875,0.0625,0.09375,0.0,0.0,0.0
147,1695809614920,-0.70996094,0.3515625,-0.6533203,0.34375,0.0625,0.25,0.0,0.0,0.0
148,1695809614950,-0.7128906,0.35351562,-0.6611328,0.28125,0.125,0.09375,0.0,0.0,0.0
149,1695809614981,-0.71484375,0.3466797,-0.65527344,-0.03125,-0.21875,0.25,0.0,0.0,0.0
150,1695809615046,-0.71484375,0.34960938,-0.66015625,-0.09375,0.0,0.21875,0.0,0.0,0.0
151,1695809615107,-0.7089844,0.35351562,-0.6425781,0.28125,0.4375,0.15625,0.0,0.0,0.0
152,1695809615121,-0.71875,0.3466797,-0.640625,-0.09375,0.0,0.09375,0.0,0.0,0.0
153,1695809615191,-0.7080078,0.3564453,-0.6464844,0.09375,0.125,0.15625,0.0,0.0,0.0
154,1695809615194,-0.7109375,0.3466797,-0.65234375,0.28125,0.0,0.25,0.0,0.0,0.0
155,1695809615224,-0.70410156,0.3515625,-0.65625,0.40625,0.0625,0.375,-46.375,6.0625,-176.875
156,1695809615281,-0.70996094,0.34765625,-0.6542969,0.21875,0.125,0.25,0.0,0.0,0.0
157,1695809615310,-0.703125,0.35253906,-0.64941406,0.15625,0.1875,0.15625,0.0,0.0,0.0
158,1695809615343,-0.7138672,0.35839844,-0.6591797,-0.03125,0.25,0.3125,0.0,0.0,0.0
159,1695809615402,-0.7050781,0.3466797,-0.66015625,0.03125,0.1875,0.3125,0.0,0.0,0.0
160,1695809615432,-0.7109375,0.34960938,-0.6533203,0.5,0.1875,0.03125,0.0,0.0,0.0
161,1695809615464,-0.7089844,0.34960938,-0.6669922,0.15625,0.1875,0.25,0.0,0.0,0.0
162,1695809615520,-0.7001953,0.34570312,-0.65527344,0.34375,0.25,0.375,0.0,0.0,0.0
163,1695809615552,-0.70703125,0.3466797,-0.65527344,0.09375,0.125,0.25,0.0,0.0,0.0
164,1695809615583,-0.7060547,0.36132812,-0.6582031,-0.09375,0.0,0.25,0.0,0.0,0.0
165,1695809615642,-0.70214844,0.36132812,-0.6582031,0.09375,0.125,0.15625,0.0,0.0,0.0
166,1695809615671,-0.6982422,0.3515625,-0.64941406,-0.03125,-0.0625,0.3125,0.0,0.0,0.0
167,1695809615701,-0.71484375,0.34960938,-0.6513672,0.09375,0.25,0.3125,-48.3125,6.1875,-176.75
168,1695809615760,-0.7158203,0.3486328,-0.65527344,0.46875,0.0,0.09375,0.0,0.0,0.0
169,1695809615789,-0.69921875,0.3486328,-0.6542969,0.15625,0.3125,0.21875,0.0,0.0,0.0
170,1695809615853,-0.70410156,0.34277344,-0.66015625,0.28125,0.125,0.09375,0.0,0.0,0.0
171,1695809615881,-0.7060547,0.3515625,-0.65625,0.09375,0.125,0.15625,0.0,0.0,0.0
172,1695809615914,-0.70996094,0.35742188,-0.6621094,0.15625,0.25,0.03125,0.0,0.0,0.0
173,1695809615972,-0.70703125,0.34765625,-0.6533203,0.15625,0.25,0.3125,0.0,0.0,0.0
174,1695809616001,-0.7011719,0.3515625,-0.6464844,-0.03125,0.1875,0.375,0.0,0.0,0.0
175,1695809616031,-0.7128906,0.35253906,-0.6591797,0.09375,-0.0625,0.375,0.0,0.0,0.0
176,1695809616063,-0.7080078,0.34179688,-0.66503906,0.21875,0.375,0.25,0.0,0.0,0.0
177,1695809616121,-0.70996094,0.35351562,-0.65234375,0.03125,0.125,0.03125,0.0,0.0,0.0
178,1695809616151,-0.70214844,0.33984375,-0.66308594,-0.15625,0.0,0.09375,0.0,0.0,0.0
179,1695809616182,-0.71191406,0.34960938,-0.65625,0.09375,-0.0625,0.25,0.0,0.0,0.0
180,1695809616242,-0.69921875,0.34277344,-0.66308594,0.21875,0.125,0.25,-48.875,5.75,-177.1875
181,1695809616272,-0.7001953,0.3623047,-0.6533203,-0.15625,-0.15625,0.375,0.0,0.0,0.0
182,1695809616302,-0.7060547,0.34960938,-0.6660156,0.03125,-0.0625,0.21875,0.0,0.0,0.0
183,1695809616362,-0.7109375,0.35742188,-0.6533203,-0.03125,0.125,0.25,0.0,0.0,0.0
184,1695809616392,-0.70703125,0.35058594,-0.6582031,-0.21875,-0.09375,0.21875,0.0,0.0,0.0
185,1695809616421,-0.7011719,0.34960938,-0.65722656,0.03125,0.0625,0.09375,0.0,0.0,0.0
186,1695809616482,-0.7001953,0.34765625,-0.65527344,0.28125,0.125,0.21875,0.0,0.0,0.0
187,1695809616510,-0.7001953,0.3515625,-0.65625,0.40625,0.3125,0.09375,0.0,0.0,0.0
188,1695809616540,-0.7011719,0.35058594,-0.64453125,0.09375,0.125,0.09375,0.0,0.0,0.0
189,1695809616602,-0.7080078,0.34765625,-0.6533203,-0.03125,-0.09375,0.03125,0.0,0.0,0.0
190,1695809616634,-0.70214844,0.3515625,-0.6513672,0.15625,0.25,0.25,0.0,0.0,0.0
191,1695809616661,-0.6923828,0.35351562,-0.6513672,0.21875,0.0625,0.25,0.0,0.0,0.0
192,1695809616722,-0.7089844,0.35351562,-0.64746094,-0.15625,-0.0625,0.3125,-46.9375,6.625,-177.625
193,1695809616754,-0.703125,0.36328125,-0.6591797,0.21875,0.0,0.25,0.0,0.0,0.0
194,1695809616780,-0.70996094,0.3466797,-0.6533203,-0.03125,0.25,0.25,0.0,0.0,0.0
195,1695809616838,-0.7001953,0.35351562,-0.65722656,-0.09375,0.0,0.15625,0.0,0.0,0.0
196,1695809616869,-0.70410156,0.3466797,-0.6591797,0.15625,0.1875,0.09375,0.0,0.0,0.0
197,1695809616899,-0.70996094,0.3564453,-0.6533203,-0.09375,0.0,0.15625,0.0,0.0,0.0
198,1695809616960,-0.71191406,0.35058594,-0.64941406,-0.03125,0.0,0.09375,0.0,0.0,0.0
199,1695809616989,-0.70410156,0.35546875,-0.64941406,0.09375,0.0,0.25,0.0,0.0,0.0
200,1695809617020,-0.7089844,0.3515625,-0.6542969,-0.34375,-0.09375,0.25,0.0,0.0,0.0
201,1695809617080,-0.7050781,0.34960938,-0.65234375,0.09375,0.0,0.21875,0.0,0.0,0.0
202,1695809617111,-0.70214844,0.35351562,-0.65625,-0.03125,0.125,0.25,0.0,0.0,0.0
203,1695809617140,-0.7089844,0.36132812,-0.66308594,-0.15625,-0.34375,0.15625,0.0,0.0,0.0
204,1695809617199,-0.7011719,0.34179688,-0.6435547,-0.03125,0.3125,0.25,0.0,0.0,0.0
205,1695809617229,-0.70410156,0.34570312,-0.6464844,0.40625,0.0625,0.21875,-47.25,5.4375,-178.375
206,1695809617260,-0.7109375,0.3564453,-0.65625,-0.09375,0.0,0.3125,0.0,0.0,0.0
207,1695809617319,-0.70996094,0.35253906,-0.64453125,0.21875,0.375,0.21875,0.0,0.0,0.0
208,1695809617378,-0.703125,0.34960938,-0.65722656,0.21875,0.3125,-0.09375,0.0,0.0,0.0
209,1695809617381,-0.7128906,0.3544922,-0.65527344,0.15625,0.3125,0.03125,0.0,0.0,0.0
210,1695809617439,-0.703125,0.35058594,-0.66015625,0.09375,0.0,0.21875,0.0,0.0,0.0
211,1695809617469,-0.70996094,0.34765625,-0.66796875,0.21875,0.1875,0.25,0.0,0.0,0.0
212,1695809617499,-0.7060547,0.3486328,-0.66308594,0.28125,0.125,0.21875,0.0,0.0,0.0
213,1695809617589,-0.703125,0.35058594,-0.66308594,0.28125,-0.21875,0.25,0.0,0.0,0.0
214,1695809617591,-0.70410156,0.35546875,-0.6464844,-0.03125,0.25,0.375,0.0,0.0,0.0
215,1695809617621,-0.7011719,0.3564453,-0.66308594,-0.15625,-0.15625,0.25,0.0,0.0,0.0
216,1695809617679,-0.70703125,0.3515625,-0.6533203,0.15625,0.0,0.09375,0.0,0.0,0.0
217,1695809617709,-0.7109375,0.3515625,-0.6513672,-0.28125,-0.09375,0.3125,-47.875,5.3125,-177.1875
218,1695809617739,-0.7080078,0.34277344,-0.6513672,0.09375,-0.0625,0.15625,0.0,0.0,0.0
219,1695809617802,-0.7001953,0.35058594,-0.64941406,0.15625,0.25,0.03125,0.0,0.0,0.0
220,1695809617829,-0.703125,0.34960938,-0.6669922,-0.15625,-0.09375,0.3125,0.0,0.0,0.0
221,1695809617860,-0.7080078,0.3564453,-0.6611328,-0.03125,0.0,0.25,0.0,0.0,0.0
222,1695809617920,-0.70214844,0.34472656,-0.6435547,0.34375,0.0625,0.21875,0.0,0.0,0.0
223,1695809617952,-0.70410156,0.34570312,-0.6640625,0.03125,-0.0625,0.21875,0.0,0.0,0.0
224,1695809617981,-0.7060547,0.35546875,-0.65527344,-0.09375,-0.09375,0.15625,0.0,0.0,0.0
225,1695809618044,-0.70703125,0.35058594,-0.6640625,0.03125,0.0,0.09375,0.0,0.0,0.0
